snapshot_date,origin,dest,airline,dep_date,days_to_dep,min_fare,currency
2025-04-02,BOM,BER,QR,2025-06-01,60,700.95,USD
2025-03-03,BOM,BER,LH,2025-06-01,90,844.35,USD
2025-03-03,BOM,BER,AI,2025-06-01,90,559.79,USD
2025-03-03,BOM,BER,EK,2025-06-01,90,682.51,USD
2025-03-03,BOM,BER,QR,2025-06-01,90,661.3,USD
2025-06-01,BOM,BER,LH,2025-06-02,1,1039.47,USD
2025-06-01,BOM,BER,AI,2025-06-02,1,842.61,USD
2025-06-01,BOM,BER,EK,2025-06-02,1,992.45,USD
2025-06-01,BOM,BER,QR,2025-06-02,1,1069.39,USD
2025-05-30,BOM,BER,LH,2025-06-02,3,679.77,USD
2025-05-30,BOM,BER,AI,2025-06-02,3,785.95,USD
2025-05-30,BOM,BER,EK,2025-06-02,3,883.39,USD
2025-05-30,BOM,BER,QR,2025-06-02,3,747.54,USD
2025-05-26,BOM,BER,LH,2025-06-02,7,638.27,USD
2025-05-26,BOM,BER,AI,2025-06-02,7,631.13,USD
2025-05-26,BOM,BER,EK,2025-06-02,7,634.3,USD
2025-05-26,BOM,BER,QR,2025-06-02,7,691.84,USD
2025-05-19,BOM,BER,LH,2025-06-02,14,623.85,USD
2025-05-19,BOM,BER,AI,2025-06-02,14,684.47,USD
2025-05-19,BOM,BER,EK,2025-06-02,14,681.94,USD
2025-05-19,BOM,BER,QR,2025-06-02,14,599.94,USD
2025-05-03,BOM,BER,LH,2025-06-02,30,701.76,USD
2025-05-03,BOM,BER,AI,2025-06-02,30,705.02,USD
2025-05-03,BOM,BER,EK,2025-06-02,30,734.14,USD
2025-05-03,BOM,BER,QR,2025-06-02,30,611.99,USD
2025-04-03,BOM,BER,LH,2025-06-02,60,560.73,USD
2025-04-03,BOM,BER,AI,2025-06-02,60,634.33,USD
2025-04-03,BOM,BER,EK,2025-06-02,60,539.99,USD
2025-04-03,BOM,BER,QR,2025-06-02,60,687.13,USD
2025-03-04,BOM,BER,LH,2025-06-02,90,682.46,USD
2025-03-04,BOM,BER,AI,2025-06-02,90,686.95,USD
2025-03-04,BOM,BER,EK,2025-06-02,90,585.85,USD
2025-03-04,BOM,BER,QR,2025-06-02,90,691.45,USD
2025-06-02,BOM,BER,LH,2025-06-03,1,838.09,USD
2025-06-02,BOM,BER,AI,2025-06-03,1,958.47,USD
2025-06-02,BOM,BER,EK,2025-06-03,1,888.99,USD
2025-06-02,BOM,BER,QR,2025-06-03,1,981.16,USD
2025-05-31,BOM,BER,LH,2025-06-03,3,690.64,USD
2025-05-31,BOM,BER,AI,2025-06-03,3,632.61,USD
2025-05-31,BOM,BER,EK,2025-06-03,3,680.84,USD
2025-05-31,BOM,BER,QR,2025-06-03,3,664.53,USD
2025-05-27,BOM,BER,LH,2025-06-03,7,698.95,USD
2025-05-27,BOM,BER,AI,2025-06-03,7,640.69,USD
2025-05-27,BOM,BER,EK,2025-06-03,7,561.6,USD
2025-05-27,BOM,BER,QR,2025-06-03,7,748.62,USD
2025-05-20,BOM,BER,LH,2025-06-03,14,714.91,USD
2025-05-20,BOM,BER,AI,2025-06-03,14,805.89,USD
2025-05-20,BOM,BER,EK,2025-06-03,14,489.21,USD
2025-05-20,BOM,BER,QR,2025-06-03,14,673.7,USD
2025-05-04,BOM,BER,LH,2025-06-03,30,626.13,USD
2025-05-04,BOM,BER,AI,2025-06-03,30,643.31,USD
2025-05-04,BOM,BER,EK,2025-06-03,30,600.39,USD
2025-05-04,BOM,BER,QR,2025-06-03,30,652.63,USD
2025-04-04,BOM,BER,LH,2025-06-03,60,732.39,USD
2025-04-04,BOM,BER,AI,2025-06-03,60,639.86,USD
2025-04-04,BOM,BER,EK,2025-06-03,60,578.72,USD
2025-04-04,BOM,BER,QR,2025-06-03,60,621.57,USD
2025-03-05,BOM,BER,LH,2025-06-03,90,765.25,USD
2025-03-05,BOM,BER,AI,2025-06-03,90,505.39,USD
2025-03-05,BOM,BER,EK,2025-06-03,90,665.68,USD
2025-03-05,BOM,BER,QR,2025-06-03,90,651.62,USD
2025-06-03,BOM,BER,LH,2025-06-04,1,777.46,USD
2025-06-03,BOM,BER,AI,2025-06-04,1,1074.99,USD
2025-06-03,BOM,BER,EK,2025-06-04,1,1028,USD
2025-06-03,BOM,BER,QR,2025-06-04,1,811.56,USD
2025-06-01,BOM,BER,LH,2025-06-04,3,826.23,USD
2025-06-01,BOM,BER,AI,2025-06-04,3,842.74,USD
2025-06-01,BOM,BER,EK,2025-06-04,3,570.44,USD
2025-06-01,BOM,BER,QR,2025-06-04,3,722.13,USD
2025-05-28,BOM,BER,LH,2025-06-04,7,842.11,USD
2025-05-28,BOM,BER,AI,2025-06-04,7,671.11,USD
2025-05-28,BOM,BER,EK,2025-06-04,7,689.58,USD
2025-05-28,BOM,BER,QR,2025-06-04,7,764.49,USD
2025-05-21,BOM,BER,LH,2025-06-04,14,701.97,USD
2025-05-21,BOM,BER,AI,2025-06-04,14,661.73,USD
2025-05-21,BOM,BER,EK,2025-06-04,14,612.73,USD
2025-05-21,BOM,BER,QR,2025-06-04,14,579.69,USD
2025-05-05,BOM,BER,LH,2025-06-04,30,609,USD
2025-05-05,BOM,BER,AI,2025-06-04,30,756.39,USD
2025-05-05,BOM,BER,EK,2025-06-04,30,772.77,USD
2025-05-05,BOM,BER,QR,2025-06-04,30,633.07,USD
2025-04-05,BOM,BER,LH,2025-06-04,60,512.63,USD
2025-04-05,BOM,BER,AI,2025-06-04,60,720.19,USD
2025-04-05,BOM,BER,EK,2025-06-04,60,679.76,USD
2025-04-05,BOM,BER,QR,2025-06-04,60,543.29,USD
2025-03-06,BOM,BER,LH,2025-06-04,90,546.53,USD
2025-03-06,BOM,BER,AI,2025-06-04,90,666.4,USD
2025-03-06,BOM,BER,EK,2025-06-04,90,648.39,USD
2025-03-06,BOM,BER,QR,2025-06-04,90,628.79,USD
2025-06-04,BOM,BER,LH,2025-06-05,1,847.55,USD
2025-06-04,BOM,BER,AI,2025-06-05,1,811.88,USD
2025-06-04,BOM,BER,EK,2025-06-05,1,730.44,USD
2025-06-04,BOM,BER,QR,2025-06-05,1,989,USD
2025-06-02,BOM,BER,LH,2025-06-05,3,726.8,USD
2025-06-02,BOM,BER,AI,2025-06-05,3,705.05,USD
2025-06-02,BOM,BER,EK,2025-06-05,3,735.81,USD
2025-06-02,BOM,BER,QR,2025-06-05,3,685.22,USD
2025-05-29,BOM,BER,LH,2025-06-05,7,472.7,USD
2025-05-29,BOM,BER,AI,2025-06-05,7,803.81,USD
2025-05-29,BOM,BER,EK,2025-06-05,7,730.58,USD
2025-05-29,BOM,BER,QR,2025-06-05,7,698.14,USD
2025-05-22,BOM,BER,LH,2025-06-05,14,699.99,USD
2025-05-22,BOM,BER,AI,2025-06-05,14,661.49,USD
2025-05-22,BOM,BER,EK,2025-06-05,14,769.94,USD
2025-05-22,BOM,BER,QR,2025-06-05,14,737.72,USD
2025-05-06,BOM,BER,LH,2025-06-05,30,482.24,USD
2025-05-06,BOM,BER,AI,2025-06-05,30,616.27,USD
2025-05-06,BOM,BER,EK,2025-06-05,30,652.33,USD
2025-05-06,BOM,BER,QR,2025-06-05,30,669.31,USD
2025-04-06,BOM,BER,LH,2025-06-05,60,612,USD
2025-04-06,BOM,BER,AI,2025-06-05,60,609.22,USD
2025-04-06,BOM,BER,EK,2025-06-05,60,701.5,USD
2025-04-06,BOM,BER,QR,2025-06-05,60,737.31,USD
2025-03-07,BOM,BER,LH,2025-06-05,90,566.87,USD
2025-03-07,BOM,BER,AI,2025-06-05,90,581.74,USD
2025-03-07,BOM,BER,EK,2025-06-05,90,715.56,USD
2025-03-07,BOM,BER,QR,2025-06-05,90,745.23,USD
2025-06-05,BOM,BER,LH,2025-06-06,1,1061.63,USD
2025-06-05,BOM,BER,AI,2025-06-06,1,865.01,USD
2025-06-05,BOM,BER,EK,2025-06-06,1,1123.24,USD
2025-06-05,BOM,BER,QR,2025-06-06,1,1222.62,USD
2025-06-03,BOM,BER,LH,2025-06-06,3,1034.58,USD
2025-06-03,BOM,BER,AI,2025-06-06,3,967.5,USD
2025-06-03,BOM,BER,EK,2025-06-06,3,1002.52,USD
2025-06-03,BOM,BER,QR,2025-06-06,3,861.85,USD
2025-05-30,BOM,BER,LH,2025-06-06,7,747.14,USD
2025-05-30,BOM,BER,AI,2025-06-06,7,843.37,USD
2025-05-30,BOM,BER,EK,2025-06-06,7,838.26,USD
2025-05-30,BOM,BER,QR,2025-06-06,7,791.28,USD
2025-05-23,BOM,BER,LH,2025-06-06,14,826.07,USD
2025-05-23,BOM,BER,AI,2025-06-06,14,810.54,USD
2025-05-23,BOM,BER,EK,2025-06-06,14,753.51,USD
2025-05-23,BOM,BER,QR,2025-06-06,14,777.99,USD
2025-05-07,BOM,BER,LH,2025-06-06,30,654.47,USD
2025-05-07,BOM,BER,AI,2025-06-06,30,773.8,USD
2025-05-07,BOM,BER,EK,2025-06-06,30,822.21,USD
2025-05-07,BOM,BER,QR,2025-06-06,30,657.79,USD
2025-04-07,BOM,BER,LH,2025-06-06,60,946.88,USD
2025-04-07,BOM,BER,AI,2025-06-06,60,813.87,USD
2025-04-07,BOM,BER,EK,2025-06-06,60,792.86,USD
2025-04-07,BOM,BER,QR,2025-06-06,60,681.45,USD
2025-03-08,BOM,BER,LH,2025-06-06,90,784.7,USD
2025-03-08,BOM,BER,AI,2025-06-06,90,832.37,USD
2025-03-08,BOM,BER,EK,2025-06-06,90,680.55,USD
2025-03-08,BOM,BER,QR,2025-06-06,90,739.26,USD
2025-06-06,BOM,BER,LH,2025-06-07,1,1006.4,USD
2025-06-06,BOM,BER,AI,2025-06-07,1,917.53,USD
2025-06-06,BOM,BER,EK,2025-06-07,1,690.9,USD
2025-06-06,BOM,BER,QR,2025-06-07,1,1046.2,USD
2025-06-04,BOM,BER,LH,2025-06-07,3,790.7,USD
2025-06-04,BOM,BER,AI,2025-06-07,3,907.98,USD
2025-06-04,BOM,BER,EK,2025-06-07,3,865.2,USD
2025-06-04,BOM,BER,QR,2025-06-07,3,1034.79,USD
2025-05-31,BOM,BER,LH,2025-06-07,7,754.08,USD
2025-05-31,BOM,BER,AI,2025-06-07,7,892.2,USD
2025-05-31,BOM,BER,EK,2025-06-07,7,792.27,USD
2025-05-31,BOM,BER,QR,2025-06-07,7,851.7,USD
2025-05-24,BOM,BER,LH,2025-06-07,14,882.69,USD
2025-05-24,BOM,BER,AI,2025-06-07,14,895.27,USD
2025-05-24,BOM,BER,EK,2025-06-07,14,890.82,USD
2025-05-24,BOM,BER,QR,2025-06-07,14,689.54,USD
2025-05-08,BOM,BER,LH,2025-06-07,30,719.75,USD
2025-05-08,BOM,BER,AI,2025-06-07,30,794.56,USD
2025-05-08,BOM,BER,EK,2025-06-07,30,843.15,USD
2025-05-08,BOM,BER,QR,2025-06-07,30,747.63,USD
2025-04-08,BOM,BER,LH,2025-06-07,60,782.5,USD
2025-04-08,BOM,BER,AI,2025-06-07,60,667.12,USD
2025-04-08,BOM,BER,EK,2025-06-07,60,740.28,USD
2025-04-08,BOM,BER,QR,2025-06-07,60,685.46,USD
2025-03-09,BOM,BER,LH,2025-06-07,90,830.19,USD
2025-03-09,BOM,BER,AI,2025-06-07,90,864.12,USD
2025-03-09,BOM,BER,EK,2025-06-07,90,694.41,USD
2025-03-09,BOM,BER,QR,2025-06-07,90,738.53,USD
2025-06-07,BOM,BER,LH,2025-06-08,1,830.08,USD
2025-06-07,BOM,BER,AI,2025-06-08,1,967.4,USD
2025-06-07,BOM,BER,EK,2025-06-08,1,938.91,USD
2025-06-07,BOM,BER,QR,2025-06-08,1,1084.9,USD
2025-06-05,BOM,BER,LH,2025-06-08,3,833.38,USD
2025-06-05,BOM,BER,AI,2025-06-08,3,931.63,USD
2025-06-05,BOM,BER,EK,2025-06-08,3,894.08,USD
2025-06-05,BOM,BER,QR,2025-06-08,3,752.02,USD
2025-06-01,BOM,BER,LH,2025-06-08,7,610.34,USD
2025-06-01,BOM,BER,AI,2025-06-08,7,965.14,USD
2025-06-01,BOM,BER,EK,2025-06-08,7,695.97,USD
2025-06-01,BOM,BER,QR,2025-06-08,7,633.54,USD
2025-05-25,BOM,BER,LH,2025-06-08,14,687.22,USD
2025-05-25,BOM,BER,AI,2025-06-08,14,913.57,USD
2025-05-25,BOM,BER,EK,2025-06-08,14,764.33,USD
2025-05-25,BOM,BER,QR,2025-06-08,14,691.09,USD
2025-05-09,BOM,BER,LH,2025-06-08,30,837.07,USD
2025-05-09,BOM,BER,AI,2025-06-08,30,777.98,USD
2025-05-09,BOM,BER,EK,2025-06-08,30,779.38,USD
2025-05-09,BOM,BER,QR,2025-06-08,30,818.22,USD
2025-04-09,BOM,BER,LH,2025-06-08,60,621.06,USD
2025-04-09,BOM,BER,AI,2025-06-08,60,820.2,USD
2025-04-09,BOM,BER,EK,2025-06-08,60,701.15,USD
2025-04-09,BOM,BER,QR,2025-06-08,60,895.53,USD
2025-03-10,BOM,BER,LH,2025-06-08,90,814.27,USD
2025-03-10,BOM,BER,AI,2025-06-08,90,711.51,USD
2025-03-10,BOM,BER,EK,2025-06-08,90,722.13,USD
2025-03-10,BOM,BER,QR,2025-06-08,90,798.21,USD
2025-06-08,BOM,BER,LH,2025-06-09,1,657.44,USD
2025-06-08,BOM,BER,AI,2025-06-09,1,1045.04,USD
2025-06-08,BOM,BER,EK,2025-06-09,1,1115.23,USD
2025-06-08,BOM,BER,QR,2025-06-09,1,1208.68,USD
2025-06-06,BOM,BER,LH,2025-06-09,3,686.67,USD
2025-06-06,BOM,BER,AI,2025-06-09,3,522.48,USD
2025-06-06,BOM,BER,EK,2025-06-09,3,839.65,USD
2025-06-06,BOM,BER,QR,2025-06-09,3,606.76,USD
2025-06-02,BOM,BER,LH,2025-06-09,7,579.81,USD
2025-06-02,BOM,BER,AI,2025-06-09,7,538.89,USD
2025-06-02,BOM,BER,EK,2025-06-09,7,735.03,USD
2025-06-02,BOM,BER,QR,2025-06-09,7,662.16,USD
2025-05-26,BOM,BER,LH,2025-06-09,14,728.2,USD
2025-05-26,BOM,BER,AI,2025-06-09,14,595.36,USD
2025-05-26,BOM,BER,EK,2025-06-09,14,515.93,USD
2025-05-26,BOM,BER,QR,2025-06-09,14,701.05,USD
2025-05-10,BOM,BER,LH,2025-06-09,30,651.12,USD
2025-05-10,BOM,BER,AI,2025-06-09,30,688.98,USD
2025-05-10,BOM,BER,EK,2025-06-09,30,545.89,USD
2025-05-10,BOM,BER,QR,2025-06-09,30,726.76,USD
2025-04-10,BOM,BER,LH,2025-06-09,60,954.94,USD
2025-04-10,BOM,BER,AI,2025-06-09,60,690.48,USD
2025-04-10,BOM,BER,EK,2025-06-09,60,657.29,USD
2025-04-10,BOM,BER,QR,2025-06-09,60,593.64,USD
2025-03-11,BOM,BER,LH,2025-06-09,90,593.66,USD
2025-03-11,BOM,BER,AI,2025-06-09,90,759.61,USD
2025-03-11,BOM,BER,EK,2025-06-09,90,580,USD
2025-03-11,BOM,BER,QR,2025-06-09,90,649.6,USD
2025-06-09,BOM,BER,LH,2025-06-10,1,1012.35,USD
2025-06-09,BOM,BER,AI,2025-06-10,1,796.59,USD
2025-06-09,BOM,BER,EK,2025-06-10,1,1082.62,USD
2025-06-09,BOM,BER,QR,2025-06-10,1,1041.56,USD
2025-06-07,BOM,BER,LH,2025-06-10,3,747.13,USD
2025-06-07,BOM,BER,AI,2025-06-10,3,793.77,USD
2025-06-07,BOM,BER,EK,2025-06-10,3,768.13,USD
2025-06-07,BOM,BER,QR,2025-06-10,3,572.83,USD
2025-06-03,BOM,BER,LH,2025-06-10,7,584.14,USD
2025-06-03,BOM,BER,AI,2025-06-10,7,738.64,USD
2025-06-03,BOM,BER,EK,2025-06-10,7,651.03,USD
2025-06-03,BOM,BER,QR,2025-06-10,7,611.69,USD
2025-05-27,BOM,BER,LH,2025-06-10,14,642.82,USD
2025-05-27,BOM,BER,AI,2025-06-10,14,691.13,USD
2025-05-27,BOM,BER,EK,2025-06-10,14,610.87,USD
2025-05-27,BOM,BER,QR,2025-06-10,14,693.9,USD
2025-05-11,BOM,BER,LH,2025-06-10,30,719.3,USD
2025-05-11,BOM,BER,AI,2025-06-10,30,791,USD
2025-05-11,BOM,BER,EK,2025-06-10,30,727.83,USD
2025-05-11,BOM,BER,QR,2025-06-10,30,571.46,USD
2025-04-11,BOM,BER,LH,2025-06-10,60,767.99,USD
2025-04-11,BOM,BER,AI,2025-06-10,60,744.23,USD
2025-04-11,BOM,BER,EK,2025-06-10,60,646.94,USD
2025-04-11,BOM,BER,QR,2025-06-10,60,669.4,USD
2025-03-12,BOM,BER,LH,2025-06-10,90,685.3,USD
2025-03-12,BOM,BER,AI,2025-06-10,90,670.82,USD
2025-03-12,BOM,BER,EK,2025-06-10,90,650.1,USD
2025-03-12,BOM,BER,QR,2025-06-10,90,650.43,USD
2025-06-10,BOM,BER,LH,2025-06-11,1,964.85,USD
2025-06-10,BOM,BER,AI,2025-06-11,1,969.2,USD
2025-06-10,BOM,BER,EK,2025-06-11,1,844.06,USD
2025-06-10,BOM,BER,QR,2025-06-11,1,837.58,USD
2025-06-08,BOM,BER,LH,2025-06-11,3,870.46,USD
2025-06-08,BOM,BER,AI,2025-06-11,3,756.88,USD
2025-06-08,BOM,BER,EK,2025-06-11,3,799.66,USD
2025-06-08,BOM,BER,QR,2025-06-11,3,751.16,USD
2025-06-04,BOM,BER,LH,2025-06-11,7,615.39,USD
2025-06-04,BOM,BER,AI,2025-06-11,7,646.83,USD
2025-06-04,BOM,BER,EK,2025-06-11,7,641.35,USD
2025-06-04,BOM,BER,QR,2025-06-11,7,673.94,USD
2025-05-28,BOM,BER,LH,2025-06-11,14,674.13,USD
2025-05-28,BOM,BER,AI,2025-06-11,14,643.24,USD
2025-05-28,BOM,BER,EK,2025-06-11,14,716.17,USD
2025-05-28,BOM,BER,QR,2025-06-11,14,664.11,USD
2025-05-12,BOM,BER,LH,2025-06-11,30,570.82,USD
2025-05-12,BOM,BER,AI,2025-06-11,30,723.21,USD
2025-05-12,BOM,BER,EK,2025-06-11,30,675.34,USD
2025-05-12,BOM,BER,QR,2025-06-11,30,582.55,USD
2025-04-12,BOM,BER,LH,2025-06-11,60,608.95,USD
2025-04-12,BOM,BER,AI,2025-06-11,60,439.77,USD
2025-04-12,BOM,BER,EK,2025-06-11,60,599.46,USD
2025-04-12,BOM,BER,QR,2025-06-11,60,709.17,USD
2025-03-13,BOM,BER,LH,2025-06-11,90,573.79,USD
2025-03-13,BOM,BER,AI,2025-06-11,90,738.13,USD
2025-03-13,BOM,BER,EK,2025-06-11,90,576.33,USD
2025-03-13,BOM,BER,QR,2025-06-11,90,570.24,USD
2025-06-11,BOM,BER,LH,2025-06-12,1,988.99,USD
2025-06-11,BOM,BER,AI,2025-06-12,1,843.49,USD
2025-06-11,BOM,BER,EK,2025-06-12,1,962.98,USD
2025-06-11,BOM,BER,QR,2025-06-12,1,999.09,USD
2025-06-09,BOM,BER,LH,2025-06-12,3,669.19,USD
2025-06-09,BOM,BER,AI,2025-06-12,3,707.27,USD
2025-06-09,BOM,BER,EK,2025-06-12,3,657.74,USD
2025-06-09,BOM,BER,QR,2025-06-12,3,860.8,USD
2025-06-05,BOM,BER,LH,2025-06-12,7,595.25,USD
2025-06-05,BOM,BER,AI,2025-06-12,7,734.54,USD
2025-06-05,BOM,BER,EK,2025-06-12,7,810.23,USD
2025-06-05,BOM,BER,QR,2025-06-12,7,772.99,USD
2025-05-29,BOM,BER,LH,2025-06-12,14,676.91,USD
2025-05-29,BOM,BER,AI,2025-06-12,14,633.27,USD
2025-05-29,BOM,BER,EK,2025-06-12,14,600.7,USD
2025-05-29,BOM,BER,QR,2025-06-12,14,744.88,USD
2025-05-13,BOM,BER,LH,2025-06-12,30,674.05,USD
2025-05-13,BOM,BER,AI,2025-06-12,30,779.53,USD
2025-05-13,BOM,BER,EK,2025-06-12,30,618.18,USD
2025-05-13,BOM,BER,QR,2025-06-12,30,696.52,USD
2025-04-13,BOM,BER,LH,2025-06-12,60,667.24,USD
2025-04-13,BOM,BER,AI,2025-06-12,60,645.82,USD
2025-04-13,BOM,BER,EK,2025-06-12,60,663.43,USD
2025-04-13,BOM,BER,QR,2025-06-12,60,655.5,USD
2025-03-14,BOM,BER,LH,2025-06-12,90,737.29,USD
2025-03-14,BOM,BER,AI,2025-06-12,90,655.89,USD
2025-03-14,BOM,BER,EK,2025-06-12,90,690.96,USD
2025-03-14,BOM,BER,QR,2025-06-12,90,604.89,USD
2025-06-12,BOM,BER,LH,2025-06-13,1,985.02,USD
2025-06-12,BOM,BER,AI,2025-06-13,1,943.05,USD
2025-06-12,BOM,BER,EK,2025-06-13,1,1090.16,USD
2025-06-12,BOM,BER,QR,2025-06-13,1,802.46,USD
2025-06-10,BOM,BER,LH,2025-06-13,3,830.74,USD
2025-06-10,BOM,BER,AI,2025-06-13,3,917.48,USD
2025-06-10,BOM,BER,EK,2025-06-13,3,801.06,USD
2025-06-10,BOM,BER,QR,2025-06-13,3,888.69,USD
2025-06-06,BOM,BER,LH,2025-06-13,7,521.94,USD
2025-06-06,BOM,BER,AI,2025-06-13,7,774.77,USD
2025-06-06,BOM,BER,EK,2025-06-13,7,681.97,USD
2025-06-06,BOM,BER,QR,2025-06-13,7,838.12,USD
2025-05-30,BOM,BER,LH,2025-06-13,14,677.42,USD
2025-05-30,BOM,BER,AI,2025-06-13,14,887.19,USD
2025-05-30,BOM,BER,EK,2025-06-13,14,830.49,USD
2025-05-30,BOM,BER,QR,2025-06-13,14,746.43,USD
2025-05-14,BOM,BER,LH,2025-06-13,30,816.91,USD
2025-05-14,BOM,BER,AI,2025-06-13,30,803.77,USD
2025-05-14,BOM,BER,EK,2025-06-13,30,572.97,USD
2025-05-14,BOM,BER,QR,2025-06-13,30,750.11,USD
2025-04-14,BOM,BER,LH,2025-06-13,60,908.24,USD
2025-04-14,BOM,BER,AI,2025-06-13,60,721.31,USD
2025-04-14,BOM,BER,EK,2025-06-13,60,574.74,USD
2025-04-14,BOM,BER,QR,2025-06-13,60,676.14,USD
2025-03-15,BOM,BER,LH,2025-06-13,90,745.81,USD
2025-03-15,BOM,BER,AI,2025-06-13,90,597.19,USD
2025-03-15,BOM,BER,EK,2025-06-13,90,743.06,USD
2025-03-15,BOM,BER,QR,2025-06-13,90,780.92,USD
2025-06-13,BOM,BER,LH,2025-06-14,1,1212.27,USD
2025-06-13,BOM,BER,AI,2025-06-14,1,1220.49,USD
2025-06-13,BOM,BER,EK,2025-06-14,1,919.03,USD
2025-06-13,BOM,BER,QR,2025-06-14,1,1099.95,USD
2025-06-11,BOM,BER,LH,2025-06-14,3,934.39,USD
2025-06-11,BOM,BER,AI,2025-06-14,3,778.33,USD
2025-06-11,BOM,BER,EK,2025-06-14,3,803.72,USD
2025-06-11,BOM,BER,QR,2025-06-14,3,814.73,USD
2025-06-07,BOM,BER,LH,2025-06-14,7,847.16,USD
2025-06-07,BOM,BER,AI,2025-06-14,7,693.07,USD
2025-06-07,BOM,BER,EK,2025-06-14,7,742.81,USD
2025-06-07,BOM,BER,QR,2025-06-14,7,808.55,USD
2025-05-31,BOM,BER,LH,2025-06-14,14,813.91,USD
2025-05-31,BOM,BER,AI,2025-06-14,14,602.13,USD
2025-05-31,BOM,BER,EK,2025-06-14,14,796.9,USD
2025-05-31,BOM,BER,QR,2025-06-14,14,682.64,USD
2025-05-15,BOM,BER,LH,2025-06-14,30,681.88,USD
2025-05-15,BOM,BER,AI,2025-06-14,30,749.69,USD
2025-05-15,BOM,BER,EK,2025-06-14,30,724.68,USD
2025-05-15,BOM,BER,QR,2025-06-14,30,766.14,USD
2025-04-15,BOM,BER,LH,2025-06-14,60,712.64,USD
2025-04-15,BOM,BER,AI,2025-06-14,60,697.53,USD
2025-04-15,BOM,BER,EK,2025-06-14,60,689.37,USD
2025-04-15,BOM,BER,QR,2025-06-14,60,841.96,USD
2025-03-16,BOM,BER,LH,2025-06-14,90,735.77,USD
2025-03-16,BOM,BER,AI,2025-06-14,90,802.59,USD
2025-03-16,BOM,BER,EK,2025-06-14,90,712.96,USD
2025-03-16,BOM,BER,QR,2025-06-14,90,559.74,USD
2025-06-14,BOM,BER,LH,2025-06-15,1,1201.51,USD
2025-06-14,BOM,BER,AI,2025-06-15,1,908.37,USD
2025-06-14,BOM,BER,EK,2025-06-15,1,1108.78,USD
2025-06-14,BOM,BER,QR,2025-06-15,1,1060.46,USD
2025-06-12,BOM,BER,LH,2025-06-15,3,851.77,USD
2025-06-12,BOM,BER,AI,2025-06-15,3,859.47,USD
2025-06-12,BOM,BER,EK,2025-06-15,3,965.08,USD
2025-06-12,BOM,BER,QR,2025-06-15,3,719.43,USD
2025-06-08,BOM,BER,LH,2025-06-15,7,760.62,USD
2025-06-08,BOM,BER,AI,2025-06-15,7,792.42,USD
2025-06-08,BOM,BER,EK,2025-06-15,7,617.33,USD
2025-06-08,BOM,BER,QR,2025-06-15,7,775.17,USD
2025-06-01,BOM,BER,LH,2025-06-15,14,948.69,USD
2025-06-01,BOM,BER,AI,2025-06-15,14,725.84,USD
2025-06-01,BOM,BER,EK,2025-06-15,14,694.08,USD
2025-06-01,BOM,BER,QR,2025-06-15,14,800.35,USD
2025-05-16,BOM,BER,LH,2025-06-15,30,719.32,USD
2025-05-16,BOM,BER,AI,2025-06-15,30,688.09,USD
2025-05-16,BOM,BER,EK,2025-06-15,30,648.06,USD
2025-05-16,BOM,BER,QR,2025-06-15,30,782.39,USD
2025-04-16,BOM,BER,LH,2025-06-15,60,631.87,USD
2025-04-16,BOM,BER,AI,2025-06-15,60,862.29,USD
2025-04-16,BOM,BER,EK,2025-06-15,60,843.9,USD
2025-04-16,BOM,BER,QR,2025-06-15,60,617.03,USD
2025-03-17,BOM,BER,LH,2025-06-15,90,814.36,USD
2025-03-17,BOM,BER,AI,2025-06-15,90,707.69,USD
2025-03-17,BOM,BER,EK,2025-06-15,90,789,USD
2025-03-17,BOM,BER,QR,2025-06-15,90,811.34,USD
2025-06-15,BOM,BER,LH,2025-06-16,1,785.55,USD
2025-06-15,BOM,BER,AI,2025-06-16,1,986.8,USD
2025-06-15,BOM,BER,EK,2025-06-16,1,785.65,USD
2025-06-15,BOM,BER,QR,2025-06-16,1,888.17,USD
2025-06-13,BOM,BER,LH,2025-06-16,3,791.55,USD
2025-06-13,BOM,BER,AI,2025-06-16,3,586.08,USD
2025-06-13,BOM,BER,EK,2025-06-16,3,795.46,USD
2025-06-13,BOM,BER,QR,2025-06-16,3,722.3,USD
2025-06-09,BOM,BER,LH,2025-06-16,7,636.06,USD
2025-06-09,BOM,BER,AI,2025-06-16,7,756.29,USD
2025-06-09,BOM,BER,EK,2025-06-16,7,655.94,USD
2025-06-09,BOM,BER,QR,2025-06-16,7,572.54,USD
2025-06-02,BOM,BER,LH,2025-06-16,14,556.35,USD
2025-06-02,BOM,BER,AI,2025-06-16,14,680.22,USD
2025-06-02,BOM,BER,EK,2025-06-16,14,687.95,USD
2025-06-02,BOM,BER,QR,2025-06-16,14,610.88,USD
2025-05-17,BOM,BER,LH,2025-06-16,30,679.71,USD
2025-05-17,BOM,BER,AI,2025-06-16,30,588.66,USD
2025-05-17,BOM,BER,EK,2025-06-16,30,692.98,USD
2025-05-17,BOM,BER,QR,2025-06-16,30,728.07,USD
2025-04-17,BOM,BER,LH,2025-06-16,60,575.07,USD
2025-04-17,BOM,BER,AI,2025-06-16,60,726.19,USD
2025-04-17,BOM,BER,EK,2025-06-16,60,637.64,USD
2025-04-17,BOM,BER,QR,2025-06-16,60,761.69,USD
2025-03-18,BOM,BER,LH,2025-06-16,90,611.76,USD
